state,district,total_days,total_enrolments,total_updates,total_activity,avg_daily_enrolments,avg_daily_updates,avg_daily_activity,eur_mean,eur_std,stability_score,capacity_gap,daily_gap,operators_needed,stress_percentile,window_days,window_class,recommendation,reason
Assam,Sibsagar,102,2674,20774,23448,1.1240016813787306,8.73224043715847,9.856242118537201,96.83082711900339,550.897471129991,5.6892190049554126,-18100,-177.45098039215685,0,26.953125,102,mid_term,Monitor / No Action,Within acceptable range (stress=27.0%)
Assam,Sivasagar,2,422,0,422,105.5,0.0,105.5,105500.0,60676.739090582865,0.5751349622317337,422,211.0,9,97.36328125,2,short_term,Mobile Aadhaar Van,High stress (97.4%) in short-term (2 days)
Assam,Sonitpur,107,8924,59810,68734,2.4509750068662455,16.426805822576217,18.87778082944246,185.60740515810235,1616.4990172155851,8.709190814061689,-50886,-475.5700934579439,0,52.1484375,107,mid_term,Monitor / No Action,Within acceptable range (stress=52.1%)
Assam,South Salmara Mankachar,105,1437,20402,21839,3.6105527638190953,51.26130653266332,54.87185929648241,336.80746512731616,1633.1354892759587,4.848855234854685,-18965,-180.61904761904762,0,68.9453125,105,mid_term,Monitor / No Action,Within acceptable range (stress=68.9%)
Assam,Sribhumi,97,161,4187,4348,0.11881918819188192,3.090036900369004,3.2088560885608857,43.579582455464426,264.08149062241813,6.059613610999498,-4026,-41.50515463917526,0,8.203125,97,mid_term,Monitor / No Action,Within acceptable range (stress=8.2%)
Assam,Tamulpur District,87,54,1017,1071,0.14917127071823205,2.8093922651933703,2.958563535911602,38.726199864880165,232.15905680503013,5.994728707860029,-963,-11.068965517241379,0,6.93359375,87,mid_term,Monitor / No Action,Within acceptable range (stress=6.9%)
Assam,Tinsukia,105,8194,44840,53034,3.332248881659211,18.235054900366002,21.567303782025213,337.3198418166456,3893.476017283933,11.542352367898674,-36646,-349.0095238095238,0,69.04296875,105,mid_term,Monitor / No Action,Within acceptable range (stress=69.0%)
Assam,Udalguri,104,4440,35848,40288,2.1072615092548648,17.01376364499288,19.121025154247747,177.66181778631696,2084.571787612521,11.733303645559246,-31408,-302.0,0,50.68359375,104,mid_term,Monitor / No Action,Within acceptable range (stress=50.7%)
Assam,West Karbi Anglong,100,1872,4352,6224,4.668329177057356,10.852867830423941,15.521197007481296,1481.5010669141914,13710.567750924874,9.254504638986097,-2480,-24.8,0,95.5078125,100,mid_term,Extra Counters,Sustained stress (95.5%) over mid-term (100 days)
Bihar,Araria,106,15127,273335,288462,8.257096069868995,149.20032751091702,157.457423580786,892.0485122794911,5270.829374146868,5.908673567544585,-258208,-2435.9245283018868,0,92.3828125,106,mid_term,Extra Counters,Sustained stress (92.4%) over mid-term (106 days)
Bihar,Arwal,105,3749,51832,55581,3.341354723707665,46.19607843137255,49.537433155080215,418.1168543055859,2457.2800197849742,5.8770033244957895,-48083,-457.93333333333334,0,76.7578125,105,mid_term,Monitor / No Action,Within acceptable range (stress=76.8%)
Bihar,Aurangabad,106,9810,173249,183059,3.6239379386775026,64.00036941263392,67.62430735131142,511.75324367255604,3109.248805400717,6.075667850035765,-163439,-1541.877358490566,0,81.73828125,106,mid_term,Monitor / No Action,Within acceptable range (stress=81.7%)
Bihar,Aurangabad(Bh),93,111,744,855,0.2611764705882353,1.7505882352941176,2.011764705882353,162.40992478349733,460.183030498829,2.8334487419013112,-633,-6.806451612903226,0,47.16796875,93,mid_term,Monitor / No Action,Within acceptable range (stress=47.2%)
Bihar,Banka,105,10693,165394,176087,4.029012810851545,62.31876412961567,66.34777694046721,432.67305320300886,2660.679301742126,6.149384928552086,-154701,-1473.3428571428572,0,77.734375,105,mid_term,Monitor / No Action,Within acceptable range (stress=77.7%)
Bihar,Begusarai,105,12625,245931,258556,4.03870761356366,78.67274472168906,82.71145233525272,475.4906385945221,2905.62163540871,6.11077335449529,-233306,-2221.961904761905,0,80.37109375,105,mid_term,Monitor / No Action,Within acceptable range (stress=80.4%)
Bihar,Bhabua,69,31,123,154,0.26956521739130435,1.0695652173913044,1.3391304347826087,173.98037994030707,403.0481660221476,2.316616675649045,-92,-1.3333333333333333,0,49.70703125,69,mid_term,Monitor / No Action,Within acceptable range (stress=49.7%)
Bihar,Bhagalpur,107,20596,253224,273820,6.555060471037556,80.59325270528326,87.14831317632081,593.3556205685546,8527.42067444332,14.371493261965023,-232628,-2174.0934579439254,0,85.05859375,107,mid_term,Extra Counters,Sustained stress (85.1%) over mid-term (107 days)
Bihar,Bhojpur,106,12979,200416,213395,3.2783531194746147,50.6228845668098,53.90123768628442,430.53761799225566,2643.370045065619,6.139681632724447,-187437,-1768.2735849056603,0,77.63671875,106,mid_term,Monitor / No Action,Within acceptable range (stress=77.6%)
Bihar,Buxar,105,6920,110125,117045,2.70735524256651,43.08489827856025,45.79225352112676,393.7054967263827,2228.248632270496,5.659669451223405,-103205,-982.9047619047619,0,74.51171875,105,mid_term,Monitor / No Action,Within acceptable range (stress=74.5%)
Bihar,Darbhanga,106,15167,324698,339865,3.700170773359356,79.2139546230788,82.91412539643815,392.3866909680952,1946.6335545482677,4.960995462792301,-309531,-2920.103773584906,0,74.31640625,106,mid_term,Monitor / No Action,Within acceptable range (stress=74.3%)
Bihar,East Champaran,106,28779,396176,424955,7.396299151888974,101.81855564122334,109.21485479311231,599.6931152285601,3438.092701816928,5.733077271412903,-367397,-3466.009433962264,0,85.44921875,106,mid_term,Extra Counters,Sustained stress (85.4%) over mid-term (106 days)
Bihar,Gaya,106,26760,325161,351921,7.806301050175029,94.85443407234538,102.66073512252042,645.6957194463926,4047.4926559486557,6.268411367211057,-298401,-2815.103773584906,0,87.5,106,mid_term,Extra Counters,Sustained stress (87.5%) over mid-term (106 days)
Bihar,Gopalganj,106,14848,181279,196127,6.767547857793984,82.62488605287147,89.39243391066545,502.39452332550655,2647.75275712622,5.270255474411776,-166431,-1570.1037735849056,0,81.25,106,mid_term,Monitor / No Action,Within acceptable range (stress=81.2%)
Bihar,Jamui,105,10098,129377,139475,8.02065131056394,102.76171564733916,110.7823669579031,605.3550645179088,3453.832868196736,5.705456789215925,-119279,-1135.990476190476,0,86.03515625,105,mid_term,Extra Counters,Sustained stress (86.0%) over mid-term (105 days)
Bihar,Jehanabad,106,4710,70507,75217,2.3561780890445223,35.271135567783894,37.62731365682841,282.2506262133139,1677.5543774484875,5.943471079173384,-65797,-620.7264150943396,0,64.94140625,106,mid_term,Monitor / No Action,Within acceptable range (stress=64.9%)
Bihar,Kaimur (Bhabua),106,7622,127579,135201,6.872858431018936,115.03967538322813,121.91253381424707,590.691994245711,2835.7648556947256,4.800742320155452,-119957,-1131.6698113207547,0,84.9609375,106,mid_term,Monitor / No Action,Within acceptable range (stress=85.0%)
Bihar,Katihar,106,15747,346189,361936,7.135024920706842,156.85953783416403,163.99456275487086,897.2344075214536,4215.699400919957,4.6985432870572,-330442,-3117.377358490566,0,92.48046875,106,mid_term,Extra Counters,Sustained stress (92.5%) over mid-term (106 days)
Bihar,Khagaria,106,7887,137649,145536,5.296843519140363,92.44392209536602,97.74076561450639,795.9752223478212,3676.575582236931,4.618951520175388,-129762,-1224.1698113207547,0,91.015625,106,mid_term,Extra Counters,Sustained stress (91.0%) over mid-term (106 days)
Bihar,Kishanganj,106,8230,244032,252262,10.0734394124847,298.69277845777236,308.76621787025704,1528.8352414581109,7126.43136495494,4.661343819373476,-235802,-2224.5471698113206,0,95.703125,106,mid_term,Extra Counters,Sustained stress (95.7%) over mid-term (106 days)
Bihar,Lakhisarai,104,6031,84264,90295,6.179303278688525,86.3360655737705,92.51536885245902,367.9157118970627,2549.788684259829,6.930342117683471,-78233,-752.2403846153846,0,71.2890625,104,mid_term,Monitor / No Action,Within acceptable range (stress=71.3%)
Bihar,Madhepura,106,8634,183249,191883,4.7780852241283895,101.41062534587715,106.18871057000554,737.2314931688061,4445.055055041266,6.0293802785812245,-174615,-1647.311320754717,0,89.74609375,106,mid_term,Extra Counters,Sustained stress (89.7%) over mid-term (106 days)
Bihar,Madhubani,109,25390,369009,394399,5.939181286549708,86.3178947368421,92.25707602339182,582.3339087148781,4035.9664409949114,6.930662030723277,-343619,-3152.467889908257,0,84.47265625,109,mid_term,Monitor / No Action,Within acceptable range (stress=84.5%)
Bihar,Monghyr,84,49,307,356,0.25,1.566326530612245,1.816326530612245,142.9336084077686,405.06874386471134,2.8339444755682806,-258,-3.0714285714285716,0,41.89453125,84,mid_term,Monitor / No Action,Within acceptable range (stress=41.9%)
Bihar,Munger,104,5916,90495,96411,5.358695652173913,81.97010869565217,87.3288043478261,489.24914466482176,2484.3556657768586,5.077884376465244,-84579,-813.2596153846154,0,80.76171875,104,mid_term,Monitor / No Action,Within acceptable range (stress=80.8%)
Bihar,Muzaffarpur,107,28298,359681,387979,5.539937353171496,70.41523101018011,75.9551683633516,411.6082333199006,2361.105272976638,5.736278688242154,-331383,-3097.03738317757,0,76.171875,107,mid_term,Monitor / No Action,Within acceptable range (stress=76.2%)
Bihar,Nalanda,106,14113,234224,248337,4.7027657447517495,78.04865044985004,82.7514161946018,465.2807961524304,2973.7924895571455,6.391379405230169,-220111,-2076.5188679245284,0,80.17578125,106,mid_term,Monitor / No Action,Within acceptable range (stress=80.2%)
Bihar,Nawada,106,15048,150304,165352,6.365482233502538,63.58037225042301,69.94585448392554,655.4152805482472,3335.233557384288,5.08872552661403,-135256,-1276.0,0,88.0859375,106,mid_term,Extra Counters,Sustained stress (88.1%) over mid-term (106 days)
Bihar,Near University Thana,1,0,1,1,0.0,1.0,1.0,0.0,,,-1,-1.0,0,2.001953125,1,short_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Bihar,Pashchim Champaran,98,16358,1151,17509,36.59507829977628,2.5749440715883667,39.17002237136465,36489.9783828897,177771.94932069402,4.87180185703399,15207,155.1734693877551,7,97.16796875,98,mid_term,Extra Counters,Sustained stress (97.2%) over mid-term (98 days)
Bihar,Patna,107,24061,394633,418694,3.7796104304115614,61.99073201382344,65.770342444235,376.93872867453126,2405.169258617379,6.3807794075591415,-370572,-3463.2897196261683,0,72.36328125,107,mid_term,Monitor / No Action,Within acceptable range (stress=72.4%)
Bihar,Purba Champaran,91,121,931,1052,0.1936,1.4896,1.6832,124.84730903331645,404.815275341791,3.2424570142456943,-810,-8.901098901098901,0,36.5234375,91,mid_term,Monitor / No Action,Within acceptable range (stress=36.5%)
Bihar,Purbi Champaran,4,14871,0,14871,619.625,0.0,619.625,619625.0,338834.55145670957,0.5468380890213782,14871,3717.75,149,99.51171875,4,short_term,Mobile Aadhaar Van,High stress (99.5%) in short-term (4 days)
Bihar,Purnea,100,255,6791,7046,0.4594594594594595,12.236036036036037,12.695495495495495,86.54353653519713,389.026348677451,4.495100028864749,-6536,-65.36,0,23.73046875,100,mid_term,Monitor / No Action,Within acceptable range (stress=23.7%)
Bihar,Purnia,106,19593,336297,355890,7.335454885810558,125.90677648820666,133.24223137401722,960.0443923592441,5737.327000525414,5.976099720062545,-316704,-2987.7735849056603,0,93.06640625,106,mid_term,Extra Counters,Sustained stress (93.1%) over mid-term (106 days)
Bihar,Rohtas,106,7673,198636,206309,2.511620294599018,65.01996726677578,67.53158756137479,302.53306164570364,1791.9257376351445,5.92305450793723,-190963,-1801.5377358490566,0,66.6015625,106,mid_term,Monitor / No Action,Within acceptable range (stress=66.6%)
Bihar,Saharsa,106,12590,178296,190886,7.09695603156708,100.50507328072153,107.60202931228861,677.1204574308149,3555.3503649889817,5.250683353735324,-165706,-1563.2641509433963,0,88.57421875,106,mid_term,Extra Counters,Sustained stress (88.6%) over mid-term (106 days)
Bihar,Samastipur,105,18501,349928,368429,4.63335837716003,87.63536188329577,92.2687202604558,577.3685902996438,3286.194926828913,5.691666104415789,-331427,-3156.447619047619,0,84.08203125,105,mid_term,Monitor / No Action,Within acceptable range (stress=84.1%)
Bihar,Samstipur,90,78,532,610,0.16993464052287582,1.159041394335512,1.328976034858388,124.21361106769737,355.61035406685477,2.8628705674008508,-454,-5.044444444444444,0,36.1328125,90,mid_term,Monitor / No Action,Within acceptable range (stress=36.1%)
Bihar,Saran,106,23658,269240,292898,4.657086614173228,53.0,57.65708661417323,587.1581819744881,2981.7534901389313,5.078271074824966,-245582,-2316.811320754717,0,84.66796875,106,mid_term,Monitor / No Action,Within acceptable range (stress=84.7%)
Bihar,Sheikhpura,106,3046,61692,64738,3.9252577319587627,79.5,83.42525773195877,612.2096043626549,3438.708460883486,5.616871769908939,-58646,-553.2641509433962,0,86.1328125,106,mid_term,Extra Counters,Sustained stress (86.1%) over mid-term (106 days)
Bihar,Sheikpura,80,27,262,289,0.2109375,2.046875,2.2578125,70.36577611734673,312.0447238092208,4.4345462592863605,-235,-2.9375,0,17.578125,80,mid_term,Monitor / No Action,Within acceptable range (stress=17.6%)
Bihar,Sheohar,105,3030,57286,60316,4.99176276771005,94.37561779242175,99.36738056013179,612.9783454918893,4441.390314070327,7.2455790667894435,-54256,-516.7238095238096,0,86.23046875,105,mid_term,Extra Counters,Sustained stress (86.2%) over mid-term (105 days)
Bihar,Sitamarhi,111,41652,304448,346100,16.774869109947645,122.61296818364882,139.38783729359645,1227.659371587719,9328.669490595123,7.598737978754223,-262796,-2367.5315315315315,0,95.01953125,111,mid_term,Extra Counters,Sustained stress (95.0%) over mid-term (111 days)
Bihar,Siwan,106,14874,215177,230051,3.4972960263343524,50.594168822007994,54.09146484834235,346.936972155699,1845.7119541446327,5.320005598338811,-200303,-1889.6509433962265,0,69.921875,106,mid_term,Monitor / No Action,Within acceptable range (stress=69.9%)
Bihar,Supaul,106,10036,190323,200359,4.407553798858147,83.58498023715416,87.9925340360123,563.5997810062206,2776.986552482188,4.927222683269379,-180287,-1700.8207547169811,0,83.69140625,106,mid_term,Monitor / No Action,Within acceptable range (stress=83.7%)
Bihar,Vaishali,106,17448,281100,298548,4.792090085141445,77.20406481735787,81.99615490249931,602.1699550810712,3233.3148304631964,5.369430064968661,-263652,-2487.2830188679245,0,85.83984375,106,mid_term,Extra Counters,Sustained stress (85.8%) over mid-term (106 days)
Bihar,West Champaran,106,29913,342534,372447,15.776898734177216,180.66139240506328,196.4382911392405,1083.4680097721232,5578.7138070915025,5.148937123974433,-312621,-2949.254716981132,0,94.3359375,106,mid_term,Extra Counters,Sustained stress (94.3%) over mid-term (106 days)
Chandigarh,Chandigarh,105,2617,130907,133524,1.2593840230991338,62.996631376323386,64.25601539942252,156.477918868812,906.8613371732971,5.795421796936026,-128290,-1221.8095238095239,0,45.80078125,105,mid_term,Monitor / No Action,Within acceptable range (stress=45.8%)
Chandigarh,Mohali,9,0,9,9,0.0,1.0,1.0,0.0,0.0,0.0,-9,-1.0,0,2.001953125,9,mid_term,Monitor / No Action,Within acceptable range (stress=2.0%)
Chandigarh,Rupnagar,28,3,31,34,0.0967741935483871,1.0,1.096774193548387,64.54835487093551,249.72249961307884,3.868706358295779,-28,-1.0,0,15.234375,28,mid_term,Monitor / No Action,Within acceptable range (stress=15.2%)
Chhattisgarh,Balod,104,1596,121186,122782,1.5647058823529412,118.80980392156863,120.37450980392157,166.71220731006153,917.4201184670058,5.502984036296189,-119590,-1149.9038461538462,0,48.14453125,104,mid_term,Monitor / No Action,Within acceptable range (stress=48.1%)
Chhattisgarh,Baloda Bazar,105,4705,222943,227648,2.569634079737848,121.7602403058438,124.32987438558165,271.48734744425803,1510.9880771819035,5.565572487386921,-218238,-2078.457142857143,0,64.0625,105,mid_term,Monitor / No Action,Within acceptable range (stress=64.1%)
Chhattisgarh,Balrampur,105,6016,95287,101303,8.33240997229917,131.97645429362882,140.30886426592798,730.0330165821684,3103.4434593791725,4.2510943173698905,-89271,-850.2,0,89.453125,105,mid_term,Extra Counters,Sustained stress (89.5%) over mid-term (105 days)
Chhattisgarh,Bastar,104,6501,150168,156669,5.672774869109948,131.0366492146597,136.70942408376965,923.2910945284649,6429.2639845346,6.963412794970473,-143667,-1381.4134615384614,0,92.67578125,104,mid_term,Extra Counters,Sustained stress (92.7%) over mid-term (104 days)
Chhattisgarh,Bemetara,104,2677,149778,152455,3.1019698725376594,173.55504055619932,176.65701042873695,436.8981016954303,2531.5344383385527,5.794322827661312,-147101,-1414.4326923076924,0,78.22265625,104,mid_term,Monitor / No Action,Within acceptable range (stress=78.2%)
Chhattisgarh,Bijapur,105,6616,36735,43351,11.367697594501719,63.118556701030926,74.48625429553265,1237.2805975750796,8029.103438263285,6.489309672106451,-30119,-286.84761904761905,0,95.1171875,105,mid_term,Extra Counters,Sustained stress (95.1%) over mid-term (105 days)
